timestamp,frame,object,confidence,cx,cy,speed_kmh,zone_alert
09:57:41,1725,person,0.685,328,330,8.6,
09:57:41,1726,person,0.69,324,331,3.2,
09:57:41,1727,person,0.696,328,329,0.5,
09:57:41,1728,person,0.7,325,330,2.2,
09:57:41,1729,person,0.692,328,330,1.1,
09:57:41,1730,person,0.694,333,331,1.8,
09:57:41,1731,person,0.689,326,330,0.8,
09:57:41,1732,person,0.683,333,330,1.8,
09:57:41,1733,person,0.683,325,329,0.4,
09:57:41,1734,person,0.695,329,332,0.8,
09:57:41,1735,person,0.705,336,330,1.1,
09:57:41,1736,person,0.685,327,328,0.8,
09:57:41,1737,person,0.687,329,331,1.5,
09:57:41,1738,person,0.695,328,329,1.1,
09:57:41,1739,person,0.683,328,330,0.8,
09:57:41,1740,person,0.69,331,330,1.8,
09:57:41,1741,person,0.684,330,332,1.8,
09:57:41,1742,person,0.688,325,330,1.5,
09:57:41,1743,person,0.684,332,331,1.6,
09:57:42,1744,person,0.673,352,330,8.6,YES
09:57:42,1745,person,0.705,328,331,1.1,
09:57:42,1746,person,0.693,327,330,1.3,
09:57:42,1747,person,0.68,324,330,0.4,
09:57:42,1748,person,0.688,327,330,1.8,
09:57:42,1749,person,0.687,330,330,7.9,
09:57:42,1750,person,0.681,329,330,0.5,
09:57:42,1751,person,0.685,329,330,0.7,
09:57:42,1752,person,0.696,328,331,1.5,
09:57:42,1753,person,0.69,353,330,9.4,YES
09:57:42,1754,person,0.687,328,328,1.0,
09:57:42,1755,person,0.687,328,331,0.5,
09:57:42,1756,person,0.686,328,331,0.5,
09:57:42,1757,person,0.684,325,331,1.1,
09:57:42,1758,person,0.684,325,331,10.1,
09:57:42,1759,person,0.68,331,332,1.8,
09:57:42,1760,person,0.679,324,331,1.4,
09:57:42,1761,person,0.709,323,331,1.8,
09:57:42,1762,person,0.701,322,331,1.1,
09:57:42,1763,person,0.681,326,331,0.4,
09:57:43,1764,person,0.698,328,331,1.1,
09:57:43,1765,person,0.69,325,331,0.4,
09:57:43,1766,person,0.686,328,331,1.8,
09:57:43,1767,person,0.689,327,331,1.8,
09:57:43,1768,person,0.694,331,332,1.8,
09:57:43,1769,person,0.688,327,331,0.4,
09:57:43,1770,person,0.683,327,331,0.7,
09:57:43,1771,person,0.682,327,330,0.5,
09:57:43,1772,person,0.685,332,329,1.9,
09:57:43,1773,person,0.685,320,331,4.0,
09:57:43,1774,person,0.691,329,330,0.8,
09:57:43,1775,person,0.673,329,330,0.8,
09:57:43,1776,person,0.679,327,331,0.4,
09:57:43,1777,person,0.683,330,331,1.0,
09:57:43,1778,person,0.685,326,331,2.2,
09:57:43,1779,person,0.694,328,330,0.4,
09:57:43,1780,person,0.688,332,329,1.1,
09:57:43,1781,person,0.682,328,331,0.4,
09:57:43,1782,person,0.687,327,332,1.1,
09:57:43,1783,person,0.677,331,331,1.8,
09:57:44,1784,person,0.689,331,330,1.1,
09:57:44,1785,person,0.703,323,330,3.2,
09:57:44,1786,person,0.691,324,330,1.5,
09:57:44,1787,person,0.694,326,330,0.8,
09:57:44,1788,person,0.695,324,330,2.5,
09:57:44,1789,person,0.692,323,328,3.0,
09:57:44,1790,person,0.695,351,331,10.1,
09:57:44,1791,person,0.679,351,330,9.7,
09:57:44,1792,person,0.698,339,329,4.7,
09:57:44,1793,person,0.679,326,331,0.8,
09:57:44,1794,person,0.674,330,327,2.5,
09:57:44,1795,person,0.686,351,332,0.4,
09:57:44,1796,person,0.684,329,331,7.9,
09:57:44,1797,person,0.684,330,330,3.3,
09:57:44,1798,person,0.694,330,331,1.4,
09:57:44,1799,person,0.689,354,331,8.8,YES
09:57:44,1800,person,0.691,325,330,9.6,
09:57:44,1801,person,0.68,326,331,1.1,
09:57:44,1802,person,0.677,328,331,0.8,
09:57:44,1803,person,0.7,323,330,2.7,
09:57:44,1804,person,0.682,327,330,10.3,
09:57:45,1805,person,0.696,332,330,2.6,
09:57:45,1806,person,0.68,326,329,0.8,
09:57:45,1807,person,0.681,330,331,0.7,
09:57:45,1808,person,0.695,325,331,0.8,
09:57:45,1809,person,0.694,331,331,1.5,
09:57:45,1810,person,0.695,323,330,3.2,
09:57:45,1811,person,0.685,328,330,0.8,
09:57:45,1812,person,0.692,331,330,0.5,
09:57:45,1813,person,0.695,327,329,1.0,
09:57:45,1814,person,0.676,336,328,2.1,
09:57:45,1815,person,0.681,333,326,3.9,
09:57:45,1816,person,0.684,328,327,1.1,
09:57:45,1817,person,0.701,339,328,3.0,
09:57:45,1818,person,0.684,334,329,2.5,
09:57:45,1819,person,0.694,333,328,1.1,
09:57:45,1820,person,0.695,337,329,1.8,
09:57:45,1821,person,0.696,334,328,2.2,
09:57:45,1822,person,0.692,357,325,6.6,YES
09:57:45,1823,person,0.686,334,327,0.7,
09:57:45,1824,person,0.692,329,326,1.6,
09:57:46,1825,person,0.682,337,327,0.7,
09:57:46,1826,person,0.69,328,328,2.2,
09:57:46,1827,person,0.685,336,328,7.6,
09:57:46,1828,person,0.682,331,330,1.5,
09:57:46,1829,person,0.689,356,328,9.8,YES
09:57:46,1830,person,0.69,333,327,1.4,
09:57:46,1831,person,0.689,332,328,1.4,
09:57:46,1832,person,0.69,336,328,0.0,
09:57:46,1833,person,0.685,334,329,1.1,
09:57:46,1834,person,0.692,335,329,7.5,
09:57:46,1835,person,0.692,335,329,1.0,
09:57:46,1836,person,0.675,334,329,0.8,
09:57:46,1837,person,0.681,337,329,0.5,
09:57:46,1838,person,0.677,333,331,0.8,
09:57:46,1839,person,0.698,339,329,1.4,
09:57:46,1840,person,0.699,332,330,1.1,
09:57:46,1841,person,0.682,331,330,1.1,
09:57:46,1842,person,0.677,330,330,2.5,
09:57:46,1843,person,0.684,335,330,0.8,
09:57:46,1844,person,0.688,336,330,1.1,
09:57:47,1845,person,0.697,333,330,0.4,
09:57:47,1846,person,0.682,329,330,0.7,
09:57:47,1847,person,0.69,333,330,1.1,
09:57:47,1848,person,0.69,333,330,0.7,
09:57:47,1849,person,0.696,335,330,0.4,
09:57:47,1850,person,0.679,357,327,8.7,YES
09:57:47,1851,person,0.693,329,330,0.0,
09:57:47,1852,person,0.685,334,329,0.5,
09:57:47,1853,person,0.681,360,328,9.7,YES
09:57:47,1854,person,0.694,332,329,1.1,
09:57:47,1855,person,0.698,360,328,1.1,YES
09:57:47,1856,person,0.687,354,330,9.0,YES
09:57:47,1857,person,0.691,356,328,8.0,YES
09:57:47,1858,person,0.682,337,329,8.3,
09:57:47,1859,person,0.688,357,326,9.1,YES
09:57:47,1860,person,0.686,338,331,8.0,
09:57:47,1861,person,0.688,335,329,6.9,
09:57:47,1862,person,0.679,336,330,7.2,
09:57:47,1863,person,0.683,328,331,3.3,
09:57:47,1864,person,0.695,334,330,8.4,
09:57:48,1865,person,0.7,331,330,2.5,
09:57:48,1866,person,0.691,332,331,1.3,
09:57:48,1867,person,0.693,331,331,1.8,
09:57:48,1868,person,0.705,336,329,3.0,
09:57:48,1869,person,0.691,333,329,0.5,
09:57:48,1870,person,0.696,328,331,1.1,
09:57:48,1871,person,0.696,332,331,0.0,
09:57:48,1872,person,0.697,331,330,0.4,
09:57:48,1873,person,0.693,330,330,2.2,
09:57:48,1874,person,0.698,340,330,2.5,
09:57:48,1875,person,0.701,340,330,4.3,
09:57:48,1876,person,0.684,340,331,2.9,
09:57:48,1877,person,0.696,332,330,0.4,
09:57:48,1878,person,0.68,336,331,2.2,
09:57:48,1879,person,0.68,335,330,1.8,
09:57:48,1880,person,0.691,337,330,1.1,
09:57:48,1881,person,0.689,337,329,1.3,
09:57:48,1882,person,0.687,342,329,3.6,
09:57:48,1883,person,0.7,337,329,0.8,
09:57:48,1884,person,0.687,333,329,0.8,
09:57:49,1885,person,0.692,360,330,8.3,YES
09:57:49,1886,person,0.677,333,331,1.6,
09:57:49,1887,person,0.692,335,330,2.5,
09:57:49,1888,person,0.697,332,330,1.8,
09:57:49,1889,person,0.71,340,329,2.5,
09:57:49,1890,person,0.694,333,329,9.7,
09:57:49,1891,person,0.687,334,331,0.4,
09:57:49,1892,person,0.691,330,330,1.8,
09:57:49,1893,person,0.691,331,329,0.5,
09:57:49,1894,person,0.698,334,329,2.2,
09:57:49,1895,person,0.688,356,329,8.3,YES
09:57:49,1896,person,0.673,332,330,0.8,
09:57:49,1897,person,0.684,334,330,1.4,
09:57:49,1898,person,0.691,327,328,1.5,
09:57:49,1899,person,0.686,330,331,1.6,
09:57:49,1900,person,0.693,337,329,6.8,
09:57:49,1901,person,0.706,333,329,0.5,
09:57:49,1902,person,0.701,335,330,0.4,
09:57:49,1903,person,0.7,334,331,2.7,
09:57:49,1904,person,0.701,336,330,2.2,
09:57:50,1905,person,0.699,329,330,2.9,
09:57:50,1906,person,0.702,333,330,0.4,
09:57:50,1907,person,0.685,335,329,0.4,
09:57:50,1908,person,0.692,325,332,3.3,
09:57:50,1909,person,0.705,330,330,2.2,
09:57:50,1910,person,0.7,333,330,1.4,
09:57:50,1911,person,0.697,331,330,0.7,
09:57:50,1912,person,0.678,335,329,0.0,
09:57:50,1913,person,0.697,338,330,4.7,
09:57:50,1914,person,0.684,335,329,1.8,
09:57:50,1915,person,0.687,331,329,0.8,
09:57:50,1916,person,0.697,328,330,1.1,
09:57:50,1917,person,0.682,332,330,1.1,
09:57:50,1918,person,0.692,337,329,0.5,
09:57:50,1919,person,0.69,332,331,1.3,
09:57:50,1920,person,0.691,332,331,0.8,
09:57:50,1921,person,0.684,341,329,4.8,
09:57:50,1922,person,0.688,332,331,0.4,
09:57:50,1923,person,0.683,340,330,1.2,
09:57:50,1924,person,0.691,331,330,0.5,
09:57:51,1925,person,0.684,326,330,2.3,
09:57:51,1926,person,0.688,333,331,3.1,
09:57:51,1927,person,0.697,326,330,2.2,
09:57:51,1928,person,0.693,332,331,2.9,
09:57:51,1929,person,0.698,333,330,0.7,
09:57:51,1930,person,0.695,329,329,1.1,
09:57:51,1931,person,0.684,336,329,1.3,
09:57:51,1932,person,0.698,353,330,9.7,YES
09:57:51,1933,person,0.694,336,330,1.5,
09:57:51,1934,person,0.69,332,330,0.4,
09:57:51,1935,person,0.688,333,331,1.7,
09:57:51,1936,person,0.691,327,330,3.5,
09:57:51,1937,person,0.688,332,329,8.1,
09:57:51,1938,person,0.681,329,329,2.7,
09:57:51,1939,person,0.698,331,329,0.5,
09:57:51,1940,person,0.7,338,330,1.9,
09:57:51,1941,person,0.679,335,330,2.9,
09:57:51,1942,person,0.703,329,330,1.1,
09:57:51,1943,person,0.684,327,331,1.0,
09:57:51,1944,person,0.69,336,330,1.8,
09:57:52,1945,person,0.69,337,331,0.5,
09:57:52,1946,person,0.687,335,330,0.0,
09:57:52,1947,person,0.688,328,330,0.4,
09:57:52,1948,person,0.692,336,331,3.2,
09:57:52,1949,person,0.683,332,330,1.4,
09:57:52,1950,person,0.7,338,330,0.5,
09:57:52,1951,person,0.685,336,330,0.4,
09:57:52,1952,person,0.69,328,330,0.0,
09:57:52,1953,person,0.687,330,330,2.2,
09:57:52,1954,person,0.692,338,330,2.2,
09:57:52,1955,person,0.688,330,331,2.9,
09:57:52,1956,person,0.687,333,331,1.1,
09:57:52,1957,person,0.705,328,330,0.0,
09:57:52,1958,person,0.689,332,330,0.7,
09:57:52,1959,person,0.698,336,330,0.7,
09:57:52,1960,person,0.681,335,331,1.8,
09:57:52,1961,person,0.681,331,331,0.7,
09:57:52,1962,person,0.685,330,330,0.7,
09:57:52,1963,person,0.686,336,331,1.5,
09:57:52,1964,person,0.686,336,331,0.4,
09:57:53,1965,person,0.68,335,330,0.4,
09:57:53,1966,person,0.693,359,329,10.1,YES
09:57:53,1967,person,0.679,332,330,0.7,
09:57:53,1968,person,0.69,328,331,2.9,
09:57:53,1969,person,0.687,334,329,1.0,
09:57:53,1970,person,0.696,334,330,0.4,
09:57:53,1971,person,0.697,338,330,7.6,
09:57:53,1972,person,0.7,333,329,0.5,
09:57:53,1973,person,0.702,334,330,2.2,
09:57:53,1974,person,0.694,335,329,0.4,
09:57:53,1975,person,0.693,330,330,1.4,
09:57:53,1976,person,0.696,325,330,4.7,
09:57:53,1977,person,0.696,325,330,2.9,
09:57:53,1978,person,0.687,331,331,1.1,
09:57:53,1979,person,0.706,356,329,7.6,YES
09:57:53,1980,person,0.695,336,331,2.2,
09:57:53,1981,person,0.702,329,331,1.5,
09:57:53,1982,person,0.695,332,330,2.5,
09:57:53,1983,person,0.694,328,331,1.1,
09:57:53,1984,person,0.699,331,331,9.1,
09:57:54,1985,person,0.702,335,331,0.4,
09:57:54,1986,person,0.687,330,331,0.4,
09:57:54,1987,person,0.696,333,332,0.8,
09:57:54,1988,person,0.691,333,331,1.8,
09:57:54,1989,person,0.697,335,332,1.5,
09:57:54,1990,person,0.691,326,331,3.2,
09:57:54,1991,person,0.702,330,330,0.4,
09:57:54,1992,person,0.702,337,331,1.5,
09:57:54,1993,person,0.682,333,330,0.4,
09:57:54,1994,person,0.697,335,331,0.4,
09:57:54,1995,person,0.691,336,331,3.6,
09:57:54,1996,person,0.698,359,328,10.5,YES
09:57:54,1997,person,0.689,338,331,0.4,
09:57:54,1998,person,0.681,328,330,1.8,
09:57:54,1999,person,0.69,329,331,2.2,
09:57:54,2000,person,0.702,330,331,2.2,
09:57:54,2001,person,0.696,334,331,9.1,
09:57:54,2002,person,0.703,332,332,2.2,
09:57:54,2003,person,0.702,335,331,2.5,
09:57:54,2004,person,0.7,335,331,2.2,
09:57:55,2005,person,0.682,331,328,1.1,
09:57:55,2006,person,0.703,330,330,1.5,
09:57:55,2007,person,0.686,360,326,10.3,YES
09:57:55,2008,person,0.703,335,331,0.0,
09:57:55,2009,person,0.697,330,331,1.8,
09:57:55,2010,person,0.694,328,330,1.3,
09:57:55,2011,person,0.701,334,331,1.5,
09:57:55,2012,person,0.687,333,331,9.9,
09:57:55,2013,person,0.685,333,331,0.7,
09:57:55,2014,person,0.696,328,330,0.8,
09:57:55,2015,person,0.682,329,331,0.5,
09:57:55,2016,person,0.694,331,330,1.1,
09:57:55,2017,person,0.692,329,331,1.4,
09:57:55,2018,person,0.683,360,329,9.7,YES
09:57:55,2019,person,0.694,335,331,2.5,
09:57:55,2020,person,0.707,335,330,2.2,
09:57:55,2021,person,0.697,331,331,0.4,
09:57:55,2022,person,0.693,328,331,0.4,
09:57:55,2023,person,0.706,334,330,9.4,
09:57:55,2024,person,0.693,330,330,1.8,
09:57:56,2025,person,0.685,355,330,7.2,YES
09:57:56,2026,person,0.7,326,330,1.8,
09:57:56,2027,person,0.698,331,331,1.1,
09:57:56,2028,person,0.707,326,330,2.9,
09:57:56,2029,person,0.685,331,330,0.4,
09:57:56,2030,person,0.693,332,331,8.3,
09:57:56,2031,person,0.707,331,331,1.8,
09:57:56,2032,person,0.701,330,330,0.5,
09:57:56,2033,person,0.683,331,331,1.8,
09:57:56,2034,person,0.696,331,330,0.0,
09:57:56,2035,person,0.699,331,331,0.4,
09:57:56,2036,person,0.677,326,329,1.9,
09:57:56,2037,person,0.688,327,330,1.1,
09:57:56,2038,person,0.707,336,331,1.8,
09:57:56,2039,person,0.703,326,331,1.8,
09:57:56,2040,person,0.688,333,331,0.7,
09:57:56,2041,person,0.678,335,329,3.2,
09:57:56,2042,person,0.689,332,329,1.9,
09:57:56,2043,person,0.684,326,332,3.6,
09:57:56,2044,person,0.704,331,330,1.8,
09:57:57,2045,person,0.695,334,330,0.5,
09:57:57,2046,person,0.687,333,330,0.8,
09:57:57,2047,person,0.696,326,329,2.1,
09:57:57,2048,person,0.684,336,331,3.6,
09:57:57,2049,person,0.692,331,331,0.4,
09:57:57,2050,person,0.701,332,331,0.8,
09:57:57,2051,person,0.693,330,330,1.1,
09:57:57,2052,person,0.694,334,331,3.0,
09:57:57,2053,person,0.711,336,330,0.4,
09:57:57,2054,person,0.711,336,330,1.8,
09:57:57,2055,person,0.692,335,331,1.1,
09:57:57,2056,person,0.7,330,330,0.0,
09:57:57,2057,person,0.696,332,330,0.8,
09:57:57,2058,person,0.686,327,329,3.3,
09:57:57,2059,person,0.698,327,331,3.3,
09:57:57,2060,person,0.692,328,330,2.6,
09:57:57,2061,person,0.693,335,331,1.8,
09:57:57,2062,person,0.69,334,331,0.8,
09:57:57,2063,person,0.695,333,331,2.3,
09:57:57,2064,person,0.697,334,330,2.5,
09:57:58,2065,person,0.7,338,331,3.6,
09:57:58,2066,person,0.704,333,330,0.8,
09:57:58,2067,person,0.696,328,329,2.3,
09:57:58,2068,person,0.699,337,330,1.5,
09:57:58,2069,person,0.692,331,330,1.1,
09:57:58,2070,person,0.691,330,329,3.0,
09:57:58,2071,person,0.689,333,330,0.0,
09:57:58,2072,person,0.684,328,331,0.7,
09:57:58,2073,person,0.69,327,330,3.6,
09:57:58,2074,person,0.692,327,330,1.4,
09:57:58,2075,person,0.698,330,330,0.4,
09:57:58,2076,person,0.695,337,330,1.4,
09:57:58,2077,person,0.687,329,330,0.5,
09:57:58,2078,person,0.696,332,329,1.8,
09:57:58,2079,person,0.679,329,331,0.8,
09:57:58,2080,person,0.693,332,330,0.7,
09:57:58,2081,person,0.696,327,330,3.6,
09:57:58,2082,person,0.692,338,330,3.2,
09:57:58,2083,person,0.685,331,329,0.4,
09:57:58,2084,person,0.678,328,330,0.5,
09:57:59,2085,person,0.694,336,331,1.5,
09:57:59,2086,person,0.684,327,330,0.0,
09:57:59,2087,person,0.69,327,330,4.0,
09:57:59,2088,person,0.696,323,330,2.9,
09:57:59,2089,person,0.688,336,330,2.9,
09:57:59,2090,person,0.685,335,330,0.5,
09:57:59,2091,person,0.707,333,329,2.2,
09:57:59,2092,person,0.691,329,330,0.7,
09:57:59,2093,person,0.701,335,330,4.3,
09:57:59,2094,person,0.696,335,329,0.5,
09:57:59,2095,person,0.703,334,329,0.5,
09:57:59,2096,person,0.69,332,330,0.5,
09:57:59,2097,person,0.69,324,329,1.9,
09:57:59,2098,person,0.696,326,330,3.2,
09:57:59,2099,person,0.695,328,329,2.5,
09:57:59,2100,person,0.679,326,331,3.0,
09:57:59,2101,person,0.686,329,330,1.1,
09:57:59,2102,person,0.685,334,330,3.6,
09:57:59,2103,person,0.702,332,330,2.2,
09:57:59,2104,person,0.688,334,330,2.2,
09:58:00,2105,person,0.68,332,330,2.2,
09:58:00,2106,person,0.687,328,330,0.4,
09:58:00,2107,person,0.695,333,330,0.4,
09:58:00,2108,person,0.695,333,330,0.4,
09:58:00,2109,person,0.689,327,330,2.5,
09:58:00,2110,person,0.689,332,330,0.0,
09:58:00,2111,person,0.692,334,330,2.2,
09:58:00,2112,person,0.697,336,331,1.1,
09:58:00,2113,person,0.694,331,332,1.0,
09:58:00,2114,person,0.689,335,330,2.9,
09:58:00,2115,person,0.684,332,331,0.4,
09:58:00,2116,person,0.69,327,330,2.5,
09:58:00,2117,person,0.686,334,330,0.8,
09:58:00,2118,person,0.685,329,331,0.8,
09:58:00,2119,person,0.694,337,330,0.7,
09:58:00,2120,person,0.703,330,330,0.8,
09:58:00,2121,person,0.689,336,330,3.2,
09:58:00,2122,person,0.682,332,329,0.8,
09:58:00,2123,person,0.693,360,328,11.2,YES
09:58:00,2124,person,0.691,331,329,2.2,
09:58:01,2125,person,0.684,329,330,0.4,
09:58:01,2126,person,0.696,330,331,2.2,
09:58:01,2127,person,0.685,330,330,0.8,
09:58:01,2128,person,0.7,333,330,9.6,
09:58:01,2129,person,0.696,327,330,1.4,
09:58:01,2130,person,0.696,327,330,0.7,
09:58:01,2131,person,0.692,335,330,1.7,
09:58:01,2132,person,0.695,331,330,0.3,
09:58:01,2133,person,0.707,330,331,1.1,
09:58:01,2134,person,0.706,328,330,0.4,
09:58:01,2135,person,0.688,328,330,0.4,
09:58:01,2136,person,0.697,327,331,2.9,
09:58:01,2137,person,0.683,330,330,0.4,
09:58:01,2138,person,0.705,359,329,10.5,YES
09:58:01,2139,person,0.702,332,330,1.4,
09:58:01,2140,person,0.697,328,330,0.0,
09:58:01,2141,person,0.691,334,330,2.5,
09:58:01,2142,person,0.687,335,330,1.8,
09:58:01,2143,person,0.687,335,330,8.6,
09:58:01,2144,person,0.701,329,331,1.1,
09:58:02,2145,person,0.692,332,329,1.5,
09:58:02,2146,person,0.683,334,330,0.0,
09:58:02,2147,person,0.683,335,330,0.0,
09:58:02,2148,person,0.688,336,330,0.4,
09:58:02,2149,person,0.687,324,331,1.8,
09:58:02,2150,person,0.692,330,331,1.0,
09:58:02,2151,person,0.684,331,330,1.1,
09:58:02,2152,person,0.69,336,331,0.5,
09:58:02,2153,person,0.677,328,330,2.9,
09:58:02,2154,person,0.687,329,330,1.8,
09:58:02,2155,person,0.703,329,331,0.4,
09:58:02,2156,person,0.699,328,330,1.1,
09:58:02,2157,person,0.689,328,331,2.9,
09:58:02,2158,person,0.691,332,330,1.4,
09:58:02,2159,person,0.705,331,331,0.8,
09:58:02,2160,person,0.686,330,330,0.5,
09:58:02,2161,person,0.677,331,331,1.2,
09:58:02,2162,person,0.699,331,331,1.1,
09:58:02,2163,person,0.693,332,330,0.0,
09:58:02,2164,person,0.689,330,331,0.4,
09:58:03,2165,person,0.69,332,331,0.9,
09:58:03,2166,person,0.696,326,330,1.9,
09:58:03,2167,person,0.696,333,331,0.7,
09:58:03,2168,person,0.7,339,329,2.6,
09:58:03,2169,person,0.689,358,327,10.2,YES
09:58:03,2170,person,0.696,337,330,1.8,
09:58:03,2171,person,0.694,337,331,4.0,
09:58:03,2172,person,0.703,333,329,0.7,
09:58:03,2173,person,0.7,326,330,4.7,
09:58:03,2174,person,0.7,333,329,9.0,
09:58:03,2175,person,0.703,326,329,4.0,
09:58:03,2176,person,0.683,329,330,2.9,
09:58:03,2177,person,0.693,328,331,1.9,
09:58:03,2178,person,0.692,328,330,0.7,
09:58:03,2179,person,0.683,332,330,0.5,
09:58:03,2180,person,0.694,334,330,2.9,
09:58:03,2181,person,0.693,330,329,0.5,
09:58:03,2182,person,0.697,331,329,1.3,
09:58:03,2183,person,0.681,335,330,2.5,
09:58:03,2184,person,0.686,328,331,1.5,
09:58:04,2185,person,0.696,330,330,1.4,
09:58:04,2186,person,0.708,331,331,0.8,
09:58:04,2187,person,0.692,333,330,0.8,
09:58:04,2188,person,0.695,328,331,2.6,
09:58:04,2189,person,0.683,330,331,0.7,
09:58:04,2190,person,0.689,324,331,2.2,
09:58:04,2191,person,0.699,335,331,1.4,
09:58:04,2192,person,0.705,331,330,0.7,
09:58:04,2193,person,0.682,328,331,0.0,
09:58:04,2194,person,0.684,327,330,1.1,
09:58:04,2195,person,0.689,332,332,2.9,
09:58:04,2196,person,0.686,327,330,2.9,
09:58:04,2197,person,0.682,331,330,0.0,
09:58:04,2198,person,0.689,323,330,1.8,
09:58:04,2199,person,0.679,332,331,1.8,
09:58:04,2200,person,0.696,326,330,2.3,
09:58:04,2201,person,0.693,324,330,1.1,
09:58:04,2202,person,0.692,330,332,0.8,
09:58:04,2203,person,0.695,328,330,1.8,
09:58:04,2204,person,0.68,331,329,0.8,
09:58:05,2205,person,0.687,331,331,1.8,
09:58:05,2206,person,0.698,324,332,0.7,
09:58:05,2207,person,0.703,333,330,1.3,
09:58:05,2208,person,0.698,331,331,1.1,
09:58:05,2209,person,0.692,331,330,0.4,
09:58:05,2210,person,0.688,327,332,1.5,
09:58:05,2211,person,0.698,334,330,3.7,
09:58:05,2212,person,0.69,335,331,0.8,
09:58:05,2213,person,0.697,329,331,0.7,
09:58:05,2214,person,0.712,327,331,1.5,
09:58:05,2215,person,0.705,322,331,1.8,
09:58:05,2216,person,0.683,331,331,1.1,
09:58:05,2217,person,0.69,336,330,0.5,
09:58:05,2218,person,0.691,325,330,1.5,
09:58:05,2219,person,0.689,328,331,0.4,
09:58:05,2220,person,0.685,333,331,4.0,
09:58:05,2221,person,0.696,336,331,1.8,
09:58:05,2222,person,0.687,322,330,5.0,
09:58:05,2223,person,0.7,331,331,2.2,
09:58:05,2224,person,0.692,326,331,0.7,
09:58:06,2225,person,0.685,326,330,2.5,
09:58:06,2226,person,0.703,325,331,4.0,
09:58:06,2227,person,0.697,324,330,0.7,
09:58:06,2228,person,0.706,337,330,2.2,
09:58:06,2229,person,0.696,331,330,1.8,
09:58:06,2230,person,0.699,326,330,0.0,
09:58:06,2231,person,0.68,336,331,4.0,
09:58:06,2232,person,0.692,329,331,1.8,
09:58:06,2233,person,0.692,329,331,2.9,
09:58:06,2234,person,0.691,357,329,9.4,YES
09:58:06,2235,person,0.688,333,330,2.5,
09:58:06,2236,person,0.697,327,329,3.4,
09:58:06,2237,person,0.692,335,329,2.3,
09:58:06,2238,person,0.685,331,330,0.8,
09:58:06,2239,person,0.691,328,329,10.4,
09:58:06,2240,person,0.71,327,328,2.3,
09:58:06,2241,person,0.683,329,331,1.0,
09:58:06,2242,person,0.704,340,330,1.8,
09:58:06,2243,person,0.687,336,330,1.8,
09:58:06,2244,person,0.693,341,329,4.7,
09:58:07,2245,person,0.692,332,329,1.8,
09:58:07,2246,person,0.705,333,330,1.5,
09:58:07,2247,person,0.689,328,330,4.3,
09:58:07,2248,person,0.695,332,329,1.5,
09:58:07,2249,person,0.711,329,331,4.4,
09:58:07,2250,person,0.706,325,331,2.6,
09:58:07,2251,person,0.695,330,329,1.1,
09:58:07,2252,person,0.692,332,330,1.4,
09:58:07,2253,person,0.705,329,329,1.1,
09:58:07,2254,person,0.691,331,330,0.8,
09:58:07,2255,person,0.694,333,330,2.9,
09:58:07,2256,person,0.696,337,329,2.5,
09:58:07,2257,person,0.695,327,329,1.8,
09:58:07,2258,person,0.696,335,329,2.2,
09:58:07,2259,person,0.696,335,329,1.5,
09:58:07,2260,person,0.689,330,330,1.1,
09:58:07,2261,person,0.692,330,329,2.5,
09:58:07,2262,person,0.691,327,331,0.7,
09:58:07,2263,person,0.692,329,330,2.2,
09:58:07,2264,person,0.685,332,330,1.1,
09:58:08,2265,person,0.694,335,331,1.8,
09:58:08,2266,person,0.69,328,330,0.8,
09:58:08,2267,person,0.697,331,331,1.4,
09:58:08,2268,person,0.675,333,330,1.4,
09:58:08,2269,person,0.687,332,331,0.4,
09:58:08,2270,person,0.683,332,329,1.3,
